C_p_avg,C_n_avg,δ_SEI_nm,c_f_Ah,P_kW,ΔC_p_avg,ΔC_n_avg,Δδ_SEI_pm,Δc_f_μAh
4347.0,7664.8,38.7,33.2,13.5,-33.09907841359225,94.24728169016122,1.1022926192324519e-11,7.796928864927121e-11
6934.5,21815.2,39.9,48.1,-18.5,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6831.0,6190.8,16.400000000000002,17.3,-19.8,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6003.0,20930.8,9.6,17.7,-20.7,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6934.5,20930.8,8.3,15.6,36.2,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6210.0,23289.2,18.0,50.0,45.7,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6313.5,13560.800000000001,34.0,22.2,42.8,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3622.4999999999995,18572.4,45.0,46.8,24.2,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4036.5,8254.400000000001,24.0,21.2,-30.2,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4864.5,16803.6,23.8,32.4,-18.6,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7038.000000000001,12676.4,7.800000000000001,43.4,41.5,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4036.5,10612.8,38.6,10.2,-37.3,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4140.0,22404.8,45.1,10.4,5.8,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3105.0,21815.2,48.7,11.3,41.2,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6417.0,8844.0,14.2,7.4,22.2,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3312.0,11792.0,11.3,6.3,-7.1,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2898.0000000000005,13560.800000000001,3.1,44.4,19.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4761.0,12086.8,30.500000000000004,9.3,12.7,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5485.5,6485.6,39.699999999999996,26.3,45.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6727.5,15034.800000000001,0.4,41.2,32.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6520.5,10318.0,45.1,33.3,17.5,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4450.5,20341.199999999997,31.200000000000003,2.8,2.4,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6934.5,11497.2,36.5,45.5,-7.8,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2794.5,22699.600000000002,39.300000000000004,47.0,-8.7,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4864.5,9728.4,35.900000000000006,6.9,-15.9,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3001.5,11202.4,20.200000000000003,47.2,44.7,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3312.0,16803.6,25.9,10.4,-5.1,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2484.0,8549.199999999999,10.299999999999999,2.7,-10.4,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6313.5,20930.8,19.0,38.7,4.0,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7141.499999999999,20341.199999999997,25.8,21.4,-35.2,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7866.0,23584.0,43.800000000000004,46.2,14.6,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6313.5,11497.2,39.1,47.0,-33.3,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3208.5,23289.2,39.699999999999996,33.7,37.5,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5382.0,20636.0,35.4,31.9,-38.6,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6313.5,21520.399999999998,42.400000000000006,2.5,1.9,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5382.0,12381.6,26.2,11.0,17.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5796.000000000001,20930.8,48.8,47.4,-10.9,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7141.499999999999,22404.8,34.9,21.3,19.4,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7348.5,21225.6,29.0,36.5,-1.5,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4761.0,13855.599999999999,44.6,17.0,38.9,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5485.5,14150.4,30.099999999999998,35.0,-38.8,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7038.000000000001,8844.0,1.5,14.5,-17.4,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5175.0,11497.2,41.7,22.0,20.8,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3519.0000000000005,8844.0,30.099999999999998,21.0,-7.7,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2173.5,7370.0,30.799999999999997,48.9,41.8,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4243.5,8549.199999999999,20.400000000000002,47.7,-30.9,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7555.5,18867.2,34.0,11.6,32.1,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2380.5,15624.400000000001,11.700000000000001,0.4,2.0,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2277.0,10612.8,11.000000000000002,13.8,11.0,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6106.5,13560.800000000001,38.800000000000004,17.7,-40.4,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2898.0000000000005,17982.8,25.000000000000004,9.4,-13.1,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2794.5,22110.0,38.5,37.4,29.1,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2380.5,9433.6,13.600000000000001,37.6,-36.0,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5071.5,15624.400000000001,26.500000000000004,18.9,-47.0,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7659.0,11202.4,16.3,37.1,-21.2,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6313.5,10023.2,32.1,27.2,-20.7,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6003.0,15919.2,0.7000000000000001,12.7,18.5,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3415.5,20930.8,13.700000000000001,34.3,-20.6,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6210.0,22404.8,21.200000000000003,19.4,-16.4,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7866.0,23584.0,38.0,37.8,-11.3,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4347.0,18277.6,8.600000000000001,21.6,-14.4,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5692.500000000001,9728.4,42.300000000000004,33.3,-6.6,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
8073.0,16508.800000000003,24.4,15.8,26.9,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7141.499999999999,18867.2,35.4,2.2,-45.5,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3208.5,20636.0,24.1,5.1,-4.9,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4968.0,6485.6,12.700000000000001,35.3,-30.4,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7555.5,15624.400000000001,8.8,31.3,28.9,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6313.5,23584.0,18.3,15.0,-2.4,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4347.0,9728.4,42.699999999999996,13.6,38.0,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
8073.0,17688.0,19.9,18.8,48.9,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6003.0,7959.6,37.0,14.8,-21.2,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5589.0,11202.4,11.3,28.4,30.8,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7452.0,7075.2,7.8999999999999995,7.6,-35.1,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6520.5,23584.0,8.9,48.2,9.0,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6934.5,12676.4,5.300000000000001,47.7,-7.6,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5899.499999999999,15624.400000000001,39.300000000000004,32.5,-49.3,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4968.0,9433.6,20.5,41.6,39.2,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3105.0,19751.600000000002,49.800000000000004,30.3,15.2,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5278.5,9138.8,36.9,5.6,-33.7,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3622.4999999999995,21225.6,31.200000000000003,14.9,-33.2,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7452.0,17688.0,38.3,8.0,-9.7,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2277.0,10907.6,21.5,16.6,-29.8,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4761.0,19456.8,36.1,8.8,39.1,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5589.0,16508.800000000003,40.5,5.7,30.3,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3312.0,10612.8,13.5,39.4,-26.2,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3829.5,12381.6,49.4,4.0,42.0,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3001.5,16803.6,48.60000000000001,36.7,9.5,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4140.0,9433.6,40.1,49.5,13.2,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6520.5,20930.8,11.1,28.9,36.2,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4761.0,9138.8,42.1,47.8,-41.4,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5175.0,7959.6,15.9,4.1,41.1,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4450.5,11202.4,1.5,11.3,12.4,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5278.5,20636.0,5.4,40.8,18.5,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5278.5,21815.2,44.5,12.3,25.6,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
8280.0,8549.199999999999,29.6,18.7,24.1,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4761.0,20341.199999999997,35.1,44.8,-39.7,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7762.5,13560.800000000001,47.00000000000001,17.3,20.5,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4347.0,16508.800000000003,28.2,0.8,-7.4,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3622.4999999999995,15034.800000000001,5.300000000000001,24.5,-10.5,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2691.0,21225.6,31.200000000000003,40.9,-10.6,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5692.500000000001,6485.6,12.0,43.4,-24.1,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6417.0,9728.4,38.6,15.9,27.5,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5278.5,10612.8,43.300000000000004,23.2,-34.0,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5278.5,10612.8,2.0,35.7,48.9,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6003.0,8844.0,28.1,16.7,-22.7,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7348.5,15034.800000000001,11.9,33.5,-15.9,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7762.5,7370.0,45.0,38.0,-14.9,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4036.5,10318.0,11.3,19.0,48.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7762.5,23289.2,16.8,22.8,41.0,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6003.0,6485.6,41.5,39.2,47.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7555.5,8549.199999999999,16.6,44.8,48.7,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6313.5,10907.6,8.200000000000001,20.0,26.1,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7452.0,15329.6,43.7,24.8,22.7,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7555.5,13266.0,12.700000000000001,19.4,23.9,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7452.0,22404.8,16.9,37.2,-6.5,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7244.999999999999,14740.0,20.0,45.7,-17.8,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5071.5,22699.600000000002,31.400000000000002,39.3,43.4,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2691.0,22699.600000000002,14.3,27.3,2.1,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6831.0,14150.4,10.299999999999999,2.5,44.1,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6210.0,7075.2,29.6,17.5,-24.2,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6520.5,10612.8,33.1,15.0,-48.3,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3933.0,12971.2,11.3,7.7,22.5,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6520.5,10907.6,17.1,20.8,-36.4,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3105.0,12971.2,43.6,11.4,48.2,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3726.0,6485.6,35.7,9.9,6.2,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3933.0,19751.600000000002,10.5,10.6,-34.7,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2070.0,8254.400000000001,12.4,20.7,-0.1,9.92749976413108,-28.26785250808658,1.1022926192324519e-11,7.796928864927121e-11
5899.499999999999,15329.6,25.2,0.6,-8.8,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7659.0,21225.6,15.3,36.2,46.2,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2898.0000000000005,15624.400000000001,9.9,26.9,-6.4,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2380.5,13560.800000000001,33.00000000000001,23.4,-43.8,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3312.0,12381.6,38.5,9.7,34.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5589.0,17393.2,13.0,15.6,-31.4,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3415.5,23289.2,1.2,1.4,-22.9,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7762.5,10023.2,8.5,2.1,11.4,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6520.5,16508.800000000003,20.5,23.4,19.3,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
8073.0,11202.4,47.800000000000004,1.4,4.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7038.000000000001,7959.6,7.6000000000000005,11.8,15.7,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7762.5,12971.2,21.700000000000003,31.0,4.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6417.0,23289.2,36.8,2.6,10.6,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5278.5,20636.0,21.200000000000003,13.3,-22.5,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4761.0,17982.8,27.200000000000003,7.1,15.0,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5589.0,9728.4,14.2,3.7,4.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
8280.0,15034.800000000001,9.1,31.4,-14.3,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3312.0,8844.0,5.0,30.1,-24.6,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4657.5,6190.8,18.6,15.5,-23.0,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3829.5,12381.6,8.600000000000001,40.9,2.1,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2898.0000000000005,17098.399999999998,6.3,26.3,-45.6,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5382.0,11202.4,7.8999999999999995,11.8,-21.3,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4761.0,12971.2,2.8000000000000003,40.1,49.9,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7141.499999999999,6485.6,19.8,16.0,-21.9,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5796.000000000001,18867.2,13.3,17.4,2.3,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2898.0000000000005,15329.6,46.900000000000006,39.9,-43.3,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4243.5,21520.399999999998,5.1000000000000005,43.6,-10.3,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7969.5,13266.0,46.7,27.2,6.2,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3829.5,20930.8,46.0,7.8,-19.1,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5692.500000000001,22110.0,24.6,5.8,-32.1,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7452.0,14445.199999999999,0.1,11.1,35.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7555.5,6485.6,42.6,49.9,-1.3,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5278.5,16508.800000000003,24.6,22.3,-21.2,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7866.0,22699.600000000002,24.300000000000004,13.5,43.0,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5382.0,14740.0,27.0,25.1,-15.3,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6210.0,21520.399999999998,18.5,48.5,-15.4,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2380.5,15919.2,15.399999999999999,5.1,-24.5,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4554.0,12086.8,33.5,7.4,13.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7452.0,21225.6,2.0,25.2,-23.7,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4657.5,15329.6,12.9,8.1,21.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2587.5,8549.199999999999,14.4,7.5,-10.0,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6831.0,18277.6,35.7,7.8,-7.4,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6831.0,17098.399999999998,40.0,36.4,12.5,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4657.5,21815.2,1.8,41.5,7.0,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
8280.0,20341.199999999997,28.6,45.5,-13.7,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6210.0,18572.4,49.300000000000004,3.4,17.7,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
6624.0,6485.6,6.9,34.5,21.1,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5899.499999999999,14740.0,47.6,49.9,29.3,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6520.5,10023.2,29.6,16.7,-40.1,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5796.000000000001,7959.6,39.1,12.2,-47.2,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7866.0,12086.8,24.300000000000004,31.2,-30.0,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
4243.5,19456.8,23.599999999999998,18.0,13.4,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4140.0,10907.6,4.6,32.1,-40.1,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3001.5,21815.2,14.1,43.6,-12.3,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7866.0,23289.2,49.5,4.1,28.6,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7348.5,22994.4,14.5,35.2,29.6,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5278.5,19162.0,31.500000000000004,11.5,-48.7,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3622.4999999999995,19751.600000000002,10.7,34.0,-15.7,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
4450.5,17098.399999999998,6.0,13.6,42.5,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3622.4999999999995,18277.6,27.7,18.6,19.3,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3829.5,16508.800000000003,45.8,36.6,-13.0,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7348.5,18277.6,42.1,44.6,10.8,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2173.5,16803.6,17.4,28.9,12.3,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3829.5,8844.0,5.300000000000001,17.6,-27.8,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7141.499999999999,14150.4,35.3,24.3,-49.6,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7762.5,17688.0,10.200000000000001,49.8,-48.9,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3415.5,8549.199999999999,34.0,14.0,15.4,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3726.0,19456.8,35.5,2.2,-0.2,20.311042773173824,-57.83425585886265,1.1022926192324519e-11,7.796928864927121e-11
2173.5,10612.8,15.200000000000001,40.4,29.6,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7866.0,17982.8,13.600000000000001,15.1,-32.2,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3622.4999999999995,23289.2,28.700000000000003,6.0,-29.1,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3726.0,15624.400000000001,26.6,38.4,-45.7,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7244.999999999999,11497.2,33.8,32.2,11.1,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2070.0,8549.199999999999,5.500000000000001,46.1,38.8,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
3519.0000000000005,8549.199999999999,19.400000000000002,13.9,-7.0,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5071.5,16214.000000000002,44.4,6.4,43.7,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5278.5,22110.0,40.6,10.0,46.1,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
3415.5,7959.6,10.600000000000001,35.6,1.1,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
5175.0,22110.0,26.3,18.4,-35.7,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
7452.0,19751.600000000002,32.6,12.9,8.6,-33.09907841359225,94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
5071.5,20046.4,3.4000000000000004,36.0,-27.8,33.09907841359225,-94.24728169016113,1.1022926192324519e-11,7.796928864927121e-11
2898.0000000000005,6780.400000000001,44.5,16.8,-4.7,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
7452.0,12676.4,14.3,40.8,12.0,-33.09907841359225,94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
6417.0,16214.000000000002,17.6,28.2,-16.4,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2898.0000000000005,6780.400000000001,13.3,27.2,-48.2,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
2277.0,7370.0,24.1,31.9,-11.9,33.09907841359225,-94.2472816901613,1.1022926192324519e-11,7.796928864927121e-11
